customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_frequency_days,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,customer_segment
3281,45,Female,Handbag,Accessories,57,New York,L,Red,Winter,2.7,No,Next Day Air,No,5,PayPal,Monthly,Middle-aged,30,5,57,30,3,1,2,312,Low Value
3282,27,Female,Pants,Clothing,69,Oregon,L,Gold,Winter,3.1,No,Free Shipping,No,41,Bank Transfer,Annually,Young Adult,365,41,69,365,1,4,3,143,Loyal
3283,24,Female,T-shirt,Clothing,94,California,M,Red,Fall,4.8,No,Next Day Air,No,5,Credit Card,Monthly,Young Adult,30,5,94,30,3,1,4,314,Low Value
3284,47,Female,Jacket,Outerwear,24,North Carolina,L,Purple,Spring,2.9,No,Express,No,10,Debit Card,Every 3 Months,Middle-aged,90,10,24,90,2,1,1,211,Low Value
3285,70,Female,Scarf,Accessories,79,Kentucky,L,White,Spring,4.5,No,2-Day Shipping,No,20,Venmo,Annually,Senior,365,20,79,365,1,2,3,123,At Risk
3286,58,Female,Hat,Accessories,31,Hawaii,XL,Magenta,Fall,4.6,No,Free Shipping,No,11,Cash,Weekly,Senior,7,11,31,7,4,1,1,411,Low Value
3287,45,Female,Jacket,Outerwear,67,Illinois,L,Pink,Winter,5.0,No,Express,No,4,Venmo,Fortnightly,Middle-aged,14,4,67,14,4,1,3,413,Low Value
3288,24,Female,Skirt,Clothing,63,West Virginia,L,Black,Spring,4.3,No,2-Day Shipping,No,38,Credit Card,Weekly,Young Adult,7,38,63,7,4,3,3,433,High Value
3289,67,Female,Handbag,Accessories,61,South Carolina,XL,White,Spring,4.9,No,Next Day Air,No,19,Credit Card,Bi-Weekly,Senior,14,19,61,14,4,2,3,423,Low Value
3290,31,Female,Backpack,Accessories,50,Montana,M,Maroon,Summer,4.0,No,2-Day Shipping,No,16,Venmo,Every 3 Months,Young Adult,90,16,50,90,2,2,2,222,At Risk
3291,52,Female,Coat,Outerwear,82,North Dakota,L,Black,Spring,3.1,No,Free Shipping,No,2,PayPal,Monthly,Middle-aged,30,2,82,30,3,1,4,314,Low Value
3292,29,Female,Belt,Accessories,51,New Mexico,L,Olive,Fall,2.6,No,2-Day Shipping,No,11,Cash,Monthly,Young Adult,30,11,51,30,3,1,2,312,Low Value
3293,62,Female,Handbag,Accessories,23,Missouri,L,Gray,Spring,4.9,No,Standard,No,18,Bank Transfer,Fortnightly,Senior,14,18,23,14,4,2,1,421,Low Value
3294,19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,No,47,Credit Card,Fortnightly,Young Adult,14,47,91,14,4,4,4,444,High Value
3295,62,Female,Sweater,Clothing,60,South Carolina,S,Magenta,Spring,4.5,No,Store Pickup,No,15,Bank Transfer,Bi-Weekly,Senior,14,15,60,14,4,2,2,422,Low Value
3296,70,Female,Blouse,Clothing,34,West Virginia,S,Lavender,Summer,2.8,No,Next Day Air,No,15,Cash,Weekly,Senior,7,15,34,7,4,2,1,421,Low Value
3297,20,Female,Blouse,Clothing,23,Alaska,M,Green,Spring,4.2,No,Next Day Air,No,47,Venmo,Quarterly,Young Adult,90,47,23,90,2,4,1,241,At Risk
3298,67,Female,Belt,Accessories,82,West Virginia,M,Violet,Fall,4.1,No,Free Shipping,No,47,PayPal,Monthly,Senior,30,47,82,30,3,4,4,344,High Value
3299,65,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,Express,No,6,Bank Transfer,Every 3 Months,Senior,90,6,73,90,2,1,3,213,Low Value
3300,45,Female,Shorts,Clothing,32,South Dakota,L,Teal,Spring,4.0,No,2-Day Shipping,No,18,Venmo,Monthly,Middle-aged,30,18,32,30,3,2,1,321,Low Value
3301,26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4.0,No,Express,No,40,Bank Transfer,Bi-Weekly,Young Adult,14,40,80,14,4,4,3,443,High Value
3302,36,Female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,Free Shipping,No,31,Credit Card,Fortnightly,Adult,14,31,58,14,4,3,2,432,Low Value
3303,36,Female,Blouse,Clothing,82,Alabama,XL,Beige,Winter,4.2,No,Standard,No,31,Venmo,Bi-Weekly,Adult,14,31,82,14,4,3,4,434,High Value
3304,20,Female,Belt,Accessories,60,Mississippi,S,Turquoise,Summer,3.4,No,Next Day Air,No,4,Credit Card,Fortnightly,Young Adult,14,4,60,14,4,1,2,412,Low Value
3305,30,Female,Handbag,Accessories,79,Mississippi,XL,Orange,Fall,4.8,No,Next Day Air,No,36,Bank Transfer,Every 3 Months,Young Adult,90,36,79,90,2,3,3,233,Loyal
3306,34,Female,Hoodie,Clothing,41,Nebraska,L,Cyan,Summer,4.9,No,Standard,No,31,PayPal,Bi-Weekly,Adult,14,31,41,14,4,3,2,432,Low Value
3307,63,Female,Jacket,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,Store Pickup,No,6,Venmo,Fortnightly,Senior,14,6,39,14,4,1,1,411,Low Value
3308,18,Female,Scarf,Accessories,36,Pennsylvania,S,Green,Winter,4.0,No,Store Pickup,No,1,Cash,Monthly,Young Adult,30,1,36,30,3,1,1,311,Low Value
3309,55,Female,Jeans,Clothing,70,Utah,M,Pink,Fall,2.6,No,Express,No,29,Cash,Monthly,Middle-aged,30,29,70,30,3,3,3,333,High Value
3310,48,Female,Handbag,Accessories,47,Massachusetts,M,Blue,Summer,3.1,No,Store Pickup,No,19,PayPal,Monthly,Middle-aged,30,19,47,30,3,2,2,322,Low Value
3311,45,Female,Jacket,Outerwear,27,Iowa,M,Pink,Winter,3.6,No,Free Shipping,No,12,PayPal,Fortnightly,Middle-aged,14,12,27,14,4,1,1,411,Low Value
3312,29,Female,Hat,Accessories,52,Florida,L,Blue,Summer,4.0,No,Express,No,18,Bank Transfer,Annually,Young Adult,365,18,52,365,1,2,2,122,At Risk
3313,55,Female,Sneakers,Footwear,75,Louisiana,L,Black,Summer,3.9,No,Next Day Air,No,45,Cash,Quarterly,Middle-aged,90,45,75,90,2,4,3,243,Loyal
3314,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Express,No,45,Credit Card,Monthly,Middle-aged,30,45,30,30,3,4,1,341,Low Value
3315,55,Female,Socks,Clothing,94,Kansas,M,Violet,Spring,3.3,No,Standard,No,8,Credit Card,Quarterly,Middle-aged,90,8,94,90,2,1,4,214,Low Value
3316,48,Female,Scarf,Accessories,68,Kentucky,S,Gold,Summer,2.9,No,Standard,No,4,PayPal,Every 3 Months,Middle-aged,90,4,68,90,2,1,3,213,Low Value
3317,42,Female,Socks,Clothing,45,New Mexico,M,Olive,Summer,3.1,No,Free Shipping,No,5,Debit Card,Fortnightly,Adult,14,5,45,14,4,1,2,412,Low Value
3318,21,Female,Hat,Accessories,67,North Carolina,XL,Pink,Summer,4.7,No,Standard,No,30,Cash,Quarterly,Young Adult,90,30,67,90,2,3,3,233,Loyal
3319,45,Female,Jacket,Outerwear,46,North Dakota,M,Olive,Summer,3.9,No,Free Shipping,No,15,PayPal,Monthly,Middle-aged,30,15,46,30,3,2,2,322,Low Value
3320,23,Female,Shorts,Clothing,31,North Dakota,M,Indigo,Summer,4.3,No,Next Day Air,No,17,Credit Card,Every 3 Months,Young Adult,90,17,31,90,2,2,1,221,At Risk
3321,66,Female,Blouse,Clothing,44,Illinois,XL,Silver,Fall,4.2,No,2-Day Shipping,No,45,Cash,Every 3 Months,Senior,90,45,44,90,2,4,2,242,At Risk
3322,32,Female,Coat,Outerwear,100,Maine,S,Charcoal,Winter,4.3,No,Next Day Air,No,3,Venmo,Annually,Adult,365,3,100,365,1,1,4,114,Low Value
3323,52,Female,Sweater,Clothing,92,Indiana,XL,Orange,Winter,4.6,No,Next Day Air,No,43,PayPal,Weekly,Middle-aged,7,43,92,7,4,4,4,444,High Value
3324,54,Female,Handbag,Accessories,78,North Dakota,M,Yellow,Winter,3.8,No,Free Shipping,No,4,Credit Card,Monthly,Middle-aged,30,4,78,30,3,1,3,313,Low Value
3325,37,Female,T-shirt,Clothing,32,Missouri,S,Red,Fall,3.3,No,Standard,No,41,Venmo,Weekly,Adult,7,41,32,7,4,4,1,441,Low Value
3326,29,Female,Sandals,Footwear,97,Alaska,M,Maroon,Fall,3.7,No,2-Day Shipping,No,16,Venmo,Monthly,Young Adult,30,16,97,30,3,2,4,324,Low Value
3327,47,Female,Gloves,Accessories,95,North Dakota,M,Magenta,Summer,4.3,No,Standard,No,10,Debit Card,Annually,Middle-aged,365,10,95,365,1,1,4,114,Low Value
3328,47,Female,Shorts,Clothing,64,Connecticut,M,Black,Spring,4.1,No,Express,No,2,Debit Card,Quarterly,Middle-aged,90,2,64,90,2,1,3,213,Low Value
3329,42,Female,Sandals,Footwear,35,Wisconsin,M,Violet,Spring,3.2,No,Free Shipping,No,11,Cash,Bi-Weekly,Adult,14,11,35,14,4,1,1,411,Low Value
3330,34,Female,Backpack,Accessories,54,New Jersey,M,Gray,Winter,3.8,No,Express,No,1,Debit Card,Bi-Weekly,Adult,14,1,54,14,4,1,2,412,Low Value
3331,38,Female,Sneakers,Footwear,96,Missouri,M,Black,Spring,3.2,No,2-Day Shipping,No,41,Bank Transfer,Quarterly,Adult,90,41,96,90,2,4,4,244,Loyal
3332,55,Female,Sunglasses,Accessories,58,California,M,Pink,Summer,3.5,No,Free Shipping,No,39,PayPal,Quarterly,Middle-aged,90,39,58,90,2,4,2,242,At Risk
3333,27,Female,T-shirt,Clothing,23,Washington,M,Silver,Summer,3.1,No,2-Day Shipping,No,1,PayPal,Bi-Weekly,Young Adult,14,1,23,14,4,1,1,411,Low Value
3334,55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Express,No,3,PayPal,Monthly,Middle-aged,30,3,35,30,3,1,1,311,Low Value
3335,66,Female,Shirt,Clothing,23,California,M,Beige,Summer,3.4,No,Free Shipping,No,21,Credit Card,Annually,Senior,365,21,23,365,1,2,1,121,At Risk
3336,44,Female,Hat,Accessories,94,Texas,XL,Cyan,Winter,3.5,No,Express,No,48,Bank Transfer,Quarterly,Adult,90,48,94,90,2,4,4,244,Loyal
3337,39,Female,Blouse,Clothing,45,Montana,M,Brown,Fall,4.0,No,Free Shipping,No,24,Debit Card,Annually,Adult,365,24,45,365,1,2,2,122,At Risk
3338,23,Female,Jacket,Outerwear,23,Arizona,L,Blue,Winter,4.4,No,2-Day Shipping,No,45,Bank Transfer,Bi-Weekly,Young Adult,14,45,23,14,4,4,1,441,Low Value
3339,29,Female,Skirt,Clothing,94,Minnesota,L,White,Winter,2.9,No,2-Day Shipping,No,46,Credit Card,Monthly,Young Adult,30,46,94,30,3,4,4,344,High Value
3340,20,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,No,35,Cash,Fortnightly,Young Adult,14,35,99,14,4,3,4,434,High Value
3341,42,Female,T-shirt,Clothing,36,Virginia,XL,Maroon,Fall,4.4,No,Free Shipping,No,47,Credit Card,Fortnightly,Adult,14,47,36,14,4,4,1,441,Low Value
3342,55,Female,Jacket,Outerwear,50,Connecticut,XL,Olive,Summer,4.5,No,Standard,No,35,Credit Card,Monthly,Middle-aged,30,35,50,30,3,3,2,332,Low Value
3343,66,Female,Jacket,Outerwear,81,New Jersey,M,Violet,Spring,3.8,No,Free Shipping,No,45,Credit Card,Weekly,Senior,7,45,81,7,4,4,3,443,High Value
3344,24,Female,Shorts,Clothing,31,Kentucky,XL,Green,Winter,3.6,No,2-Day Shipping,No,6,Cash,Bi-Weekly,Young Adult,14,6,31,14,4,1,1,411,Low Value
3345,62,Female,Hat,Accessories,48,Washington,XL,Magenta,Fall,4.3,No,Free Shipping,No,20,Cash,Annually,Senior,365,20,48,365,1,2,2,122,At Risk
3346,28,Female,Handbag,Accessories,91,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,No,3,Venmo,Bi-Weekly,Young Adult,14,3,91,14,4,1,4,414,Low Value
3347,30,Female,Jeans,Clothing,99,Oklahoma,M,Black,Summer,3.4,No,Express,No,30,Venmo,Quarterly,Young Adult,90,30,99,90,2,3,4,234,Loyal
3348,22,Female,Shoes,Footwear,70,Iowa,XL,Cyan,Summer,4.4,No,Standard,No,28,PayPal,Bi-Weekly,Young Adult,14,28,70,14,4,3,3,433,High Value
3349,28,Female,T-shirt,Clothing,74,New Hampshire,L,Gray,Winter,2.8,No,Standard,No,15,Cash,Every 3 Months,Young Adult,90,15,74,90,2,2,3,223,At Risk
3350,35,Female,Jewelry,Accessories,79,Georgia,M,Red,Fall,2.8,No,Store Pickup,No,29,PayPal,Quarterly,Adult,90,29,79,90,2,3,3,233,Loyal
3351,45,Female,Handbag,Accessories,33,Mississippi,S,Olive,Fall,4.9,No,2-Day Shipping,No,15,Cash,Bi-Weekly,Middle-aged,14,15,33,14,4,2,1,421,Low Value
3352,43,Female,Shirt,Clothing,49,New Hampshire,L,Cyan,Spring,4.2,No,2-Day Shipping,No,18,Bank Transfer,Fortnightly,Adult,14,18,49,14,4,2,2,422,Low Value
3353,55,Female,Belt,Accessories,96,Washington,M,Teal,Summer,2.9,No,Next Day Air,No,7,Bank Transfer,Bi-Weekly,Middle-aged,14,7,96,14,4,1,4,414,Low Value
3354,31,Female,Dress,Clothing,66,Ohio,L,Teal,Fall,4.6,No,Free Shipping,No,19,Credit Card,Every 3 Months,Young Adult,90,19,66,90,2,2,3,223,At Risk
3355,42,Female,Skirt,Clothing,45,Maryland,M,Orange,Fall,2.8,No,Next Day Air,No,15,PayPal,Weekly,Adult,7,15,45,7,4,2,2,422,Low Value
3356,40,Female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,Store Pickup,No,3,Bank Transfer,Bi-Weekly,Adult,14,3,28,14,4,1,1,411,Low Value
3357,39,Female,Jeans,Clothing,48,Tennessee,M,Silver,Summer,3.5,No,Store Pickup,No,13,PayPal,Bi-Weekly,Adult,14,13,48,14,4,1,2,412,Low Value
3358,41,Female,Hoodie,Clothing,67,Arkansas,M,Pink,Winter,3.5,No,Free Shipping,No,37,Credit Card,Monthly,Adult,30,37,67,30,3,3,3,333,High Value
3359,56,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,26,Cash,Annually,Middle-aged,365,26,59,365,1,3,2,132,At Risk
3360,43,Female,Sunglasses,Accessories,74,New Hampshire,L,Red,Fall,3.9,No,Next Day Air,No,29,Debit Card,Monthly,Adult,30,29,74,30,3,3,3,333,High Value
3361,22,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,47,Cash,Every 3 Months,Young Adult,90,47,81,90,2,4,3,243,Loyal
3362,47,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Free Shipping,No,47,Credit Card,Bi-Weekly,Middle-aged,14,47,26,14,4,4,1,441,Low Value
3363,50,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3.0,No,Next Day Air,No,48,Venmo,Fortnightly,Middle-aged,14,48,61,14,4,4,3,443,High Value
3364,58,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,3.0,No,Next Day Air,No,46,Bank Transfer,Bi-Weekly,Senior,14,46,23,14,4,4,1,441,Low Value
3365,50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Standard,No,7,Credit Card,Monthly,Middle-aged,30,7,33,30,3,1,1,311,Low Value
3366,43,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,Express,No,45,Credit Card,Every 3 Months,Adult,90,45,58,90,2,4,2,242,At Risk
3367,38,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,No,47,Debit Card,Quarterly,Adult,90,47,65,90,2,4,3,243,Loyal
3368,44,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,6,Venmo,Fortnightly,Adult,14,6,48,14,4,1,2,412,Low Value
3369,30,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,No,Express,No,29,Bank Transfer,Every 3 Months,Young Adult,90,29,25,90,2,3,1,231,At Risk
3370,47,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,42,Cash,Monthly,Middle-aged,30,42,51,30,3,4,2,342,Low Value
3371,30,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,No,46,Cash,Fortnightly,Young Adult,14,46,31,14,4,4,1,441,Low Value
3372,49,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,No,28,PayPal,Annually,Middle-aged,365,28,99,365,1,3,4,134,Loyal
3373,56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,14,Credit Card,Every 3 Months,Middle-aged,90,14,25,90,2,2,1,221,At Risk
3374,70,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,12,Debit Card,Every 3 Months,Senior,90,12,52,90,2,1,2,212,Low Value
3375,22,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,41,Debit Card,Annually,Young Adult,365,41,47,365,1,4,2,142,At Risk
3376,51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,8,Credit Card,Annually,Middle-aged,365,8,98,365,1,1,4,114,Low Value
3377,22,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,24,Cash,Quarterly,Young Adult,90,24,46,90,2,2,2,222,At Risk
3378,37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,18,PayPal,Fortnightly,Adult,14,18,32,14,4,2,1,421,Low Value
3379,49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,6,Cash,Quarterly,Middle-aged,90,6,75,90,2,1,3,213,Low Value
3380,61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,No,40,Cash,Weekly,Senior,7,40,51,7,4,4,2,442,Low Value
3381,41,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,Standard,No,6,PayPal,Every 3 Months,Adult,90,6,52,90,2,1,2,212,Low Value
3382,57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,27,Credit Card,Quarterly,Middle-aged,90,27,66,90,2,3,3,233,Loyal
3383,34,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Express,No,2,Bank Transfer,Weekly,Adult,7,2,35,7,4,1,1,411,Low Value
3384,27,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Next Day Air,No,39,Venmo,Bi-Weekly,Young Adult,14,39,43,14,4,4,2,442,Low Value
3385,39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,9,Venmo,Quarterly,Adult,90,9,24,90,2,1,1,211,Low Value
3386,62,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,2.8,No,Standard,No,16,Credit Card,Every 3 Months,Senior,90,16,83,90,2,2,4,224,At Risk
3387,34,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,36,Cash,Quarterly,Adult,90,36,62,90,2,3,3,233,Loyal
3388,53,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,2,Credit Card,Bi-Weekly,Middle-aged,14,2,78,14,4,1,3,413,Low Value
3389,35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,21,Credit Card,Weekly,Adult,7,21,61,7,4,2,3,423,Low Value
3390,38,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,39,Venmo,Annually,Adult,365,39,57,365,1,4,2,142,At Risk
3391,32,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3.0,No,Next Day Air,No,38,PayPal,Annually,Adult,365,38,70,365,1,3,3,133,Loyal
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,6,Debit Card,Every 3 Months,Middle-aged,90,6,57,90,2,1,2,212,Low Value
3393,53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,6,Venmo,Bi-Weekly,Middle-aged,14,6,74,14,4,1,3,413,Low Value
3394,60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,50,Debit Card,Monthly,Senior,30,50,90,30,3,4,4,344,High Value
3395,31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,9,PayPal,Annually,Young Adult,365,9,98,365,1,1,4,114,Low Value
3396,44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,15,Debit Card,Every 3 Months,Adult,90,15,43,90,2,2,2,222,At Risk
3397,29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,No,5,PayPal,Quarterly,Young Adult,90,5,37,90,2,1,1,211,Low Value
3398,19,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,13,Bank Transfer,Bi-Weekly,Young Adult,14,13,38,14,4,1,1,411,Low Value
3399,54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Standard,No,44,Cash,Fortnightly,Middle-aged,14,44,60,14,4,4,2,442,Low Value
3400,40,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,No,Standard,No,36,Debit Card,Annually,Adult,365,36,55,365,1,3,2,132,At Risk
3401,39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,No,18,Venmo,Fortnightly,Adult,14,18,51,14,4,2,2,422,Low Value
3402,44,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,Standard,No,39,Credit Card,Weekly,Adult,7,39,71,7,4,4,3,443,High Value
3403,22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,11,PayPal,Every 3 Months,Young Adult,90,11,61,90,2,1,3,213,Low Value
3404,30,Female,Boots,Footwear,65,Illinois,M,Olive,Summer,3.9,No,Standard,No,1,Cash,Bi-Weekly,Young Adult,14,1,65,14,4,1,3,413,Low Value
3405,69,Female,Gloves,Accessories,34,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,34,Credit Card,Annually,Senior,365,34,34,365,1,3,1,131,At Risk
3406,28,Female,Blouse,Clothing,87,Washington,M,White,Summer,4.2,No,Store Pickup,No,47,Bank Transfer,Bi-Weekly,Young Adult,14,47,87,14,4,4,4,444,High Value
3407,57,Female,Sweater,Clothing,79,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,24,Venmo,Quarterly,Middle-aged,90,24,79,90,2,2,3,223,At Risk
3408,46,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,20,Cash,Quarterly,Middle-aged,90,20,46,90,2,2,2,222,At Risk
3409,48,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,Standard,No,11,Bank Transfer,Annually,Middle-aged,365,11,72,365,1,1,3,113,Low Value
3410,24,Female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,3,Credit Card,Every 3 Months,Young Adult,90,3,93,90,2,1,4,214,Low Value
3411,50,Female,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,No,Free Shipping,No,38,Bank Transfer,Bi-Weekly,Middle-aged,14,38,76,14,4,3,3,433,High Value
3412,29,Female,Shoes,Footwear,56,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,45,Cash,Weekly,Young Adult,7,45,56,7,4,4,2,442,Low Value
3413,61,Female,Sandals,Footwear,83,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,31,Venmo,Quarterly,Senior,90,31,83,90,2,3,4,234,Loyal
3414,34,Female,Gloves,Accessories,90,Delaware,XL,Black,Winter,2.5,No,Express,No,16,PayPal,Bi-Weekly,Adult,14,16,90,14,4,2,4,424,Low Value
3415,27,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,3,Bank Transfer,Quarterly,Young Adult,90,3,94,90,2,1,4,214,Low Value
3416,38,Female,Blouse,Clothing,68,New York,M,Gold,Fall,3.0,No,2-Day Shipping,No,15,Bank Transfer,Annually,Adult,365,15,68,365,1,2,3,123,At Risk
3417,25,Female,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,11,Bank Transfer,Every 3 Months,Young Adult,90,11,53,90,2,1,2,212,Low Value
3418,54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,22,Debit Card,Fortnightly,Middle-aged,14,22,35,14,4,2,1,421,Low Value
3419,53,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,35,Debit Card,Annually,Middle-aged,365,35,30,365,1,3,1,131,At Risk
3420,23,Female,Jewelry,Accessories,26,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,No,5,Venmo,Bi-Weekly,Young Adult,14,5,26,14,4,1,1,411,Low Value
3421,19,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,No,Express,No,35,PayPal,Bi-Weekly,Young Adult,14,35,60,14,4,3,2,432,Low Value
3422,57,Female,Shoes,Footwear,30,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,No,27,PayPal,Weekly,Middle-aged,7,27,30,7,4,3,1,431,Low Value
3423,19,Female,Coat,Outerwear,91,New York,L,Beige,Winter,3.2,No,Next Day Air,No,9,Venmo,Monthly,Young Adult,30,9,91,30,3,1,4,314,Low Value
3424,33,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,21,PayPal,Bi-Weekly,Adult,14,21,71,14,4,2,3,423,Low Value
3425,33,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,23,Credit Card,Monthly,Adult,30,23,64,30,3,2,3,323,Low Value
3426,38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,3,Debit Card,Bi-Weekly,Adult,14,3,54,14,4,1,2,412,Low Value
3427,47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,31,Credit Card,Annually,Middle-aged,365,31,35,365,1,3,1,131,At Risk
3428,39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,44,Cash,Annually,Adult,365,44,38,365,1,4,1,141,At Risk
3429,32,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,20,Venmo,Monthly,Adult,30,20,69,30,3,2,3,323,Low Value
3430,27,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,Express,No,34,Debit Card,Weekly,Young Adult,7,34,96,7,4,3,4,434,High Value
3431,67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,17,Bank Transfer,Every 3 Months,Senior,90,17,73,90,2,2,3,223,At Risk
3432,46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Express,No,20,Venmo,Annually,Middle-aged,365,20,49,365,1,2,2,122,At Risk
3433,36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,No,2-Day Shipping,No,46,PayPal,Every 3 Months,Adult,90,46,44,90,2,4,2,242,At Risk
